country,threshold,area_Mha,region,subregion,FAO_2000_Mha,deviation_Mha,deviation_%
Samoa,40.0,0.0,Asia and the Pacific,Pacific Region,0.172,-0.172,581.3953488372093
Samoa,50.0,0.0,Asia and the Pacific,Pacific Region,0.172,-0.172,581.3953488372093
San Marino,10.0,0.0011360656055381,Europe,Western Europe,0.001,0.00013606560553810002,13606.56055381
San Marino,20.0,0.0010373754760631,Europe,Western Europe,0.001,3.737547606310005e-05,3737.5476063100045
San Marino,30.0,0.0008607924505207407,Europe,Western Europe,0.001,-0.00013920754947925932,13920.75494792593
San Marino,40.0,0.0007211147655925167,Europe,Western Europe,0.001,-0.0002788852344074833,27888.523440748333
San Marino,50.0,0.0006138521473442555,Europe,Western Europe,0.001,-0.0003861478526557445,38614.78526557445
Sao Tome & Principe,10.0,0.0152159589522034,Africa,Central Africa,0.059,-0.043784041047796596,1257.8006621027464
Sao Tome & Principe,20.0,0.0147712758137496,Africa,Central Africa,0.059,-0.0442287241862504,1270.5752423513475
Sao Tome & Principe,30.0,0.014045533401691,Africa,Central Africa,0.059,-0.044954466598309,1291.4239183656707
Sao Tome & Principe,40.0,0.0138624551202675,Africa,Central Africa,0.059,-0.0451375448797325,1296.6832772115054
Sao Tome & Principe,50.0,0.0130732568007356,Africa,Central Africa,0.059,-0.045926743199264396,1319.3548750147772
Saudi Arabia,10.0,3.197755684204101e-05,Near East,West Asia,2.768,-2.7679680224431578,36.12675026786256
Saudi Arabia,20.0,7.160309655761718e-06,Near East,West Asia,2.768,-2.767992839690344,36.12707417568381
Saudi Arabia,30.0,6.904660882568359e-06,Near East,West Asia,2.768,-2.767993095339117,36.127077512340634
Saudi Arabia,40.0,6.904660882568359e-06,Near East,West Asia,2.768,-2.767993095339117,36.127077512340634
Saudi Arabia,50.0,6.819636358642578e-06,Near East,West Asia,2.768,-2.767993180363641,36.12707862205712
Senegal,10.0,4.812682914670145,Africa,West Africa,9.038,-4.225317085329856,5.1726683218247
Senegal,20.0,0.7324356421776943,Africa,West Africa,9.038,-8.305564357822306,10.167740972090824
Senegal,30.0,0.0391867469084435,Africa,West Africa,9.038,-8.998813253091557,11.01642203608706
Senegal,40.0,0.0126048781352881,Africa,West Africa,9.038,-9.025395121864712,11.048963780945735
Senegal,50.0,0.0020294677710486,Africa,West Africa,9.038,-9.035970532228951,11.061910286279343
Serbia,10.0,3.00880987677169,Europe,Eastern Europe,2.483,0.5258098767716901,8.528551974963218
Serbia,20.0,2.8802485052407265,Europe,Eastern Europe,2.483,0.3972485052407264,6.443307122192104
Serbia,30.0,2.712383192610597,Europe,Eastern Europe,2.483,0.2293831926105967,3.7205586406508546
Serbia,40.0,2.596127437921647,Europe,Eastern Europe,2.483,0.11312743792164692,1.834908921895582
Serbia,50.0,2.4862889446006764,Europe,Eastern Europe,2.483,0.0032889446006763023,0.05334615458701615
Seychelles,10.0,0.011288519212168,Africa,Indian Ocean Islands,0.032,-0.020711480787832,2022.6055456867186
Seychelles,20.0,0.0080026799252118,Africa,Indian Ocean Islands,0.032,-0.0239973200747882,2343.4882885535353
Seychelles,30.0,0.0053919352755206,Africa,Indian Ocean Islands,0.032,-0.0266080647244794,2598.4438207499416
Seychelles,40.0,0.0047383321041278,Africa,Indian Ocean Islands,0.032,-0.0272616678958722,2662.2722554562692
Seychelles,50.0,0.0025762618941819,Africa,Indian Ocean Islands,0.032,-0.029423738105818102,2873.411924396299
Sierra Leone,10.0,7.13310778678188,Africa,West Africa,2.929,4.204107786781881,49.00440255247505
Sierra Leone,20.0,6.529522004112711,Africa,West Africa,2.929,3.6005220041127113,41.96881684226374
Sierra Leone,30.0,5.608856043596079,Africa,West Africa,2.929,2.679856043596079,31.237244857508895
Sierra Leone,40.0,4.987575436725594,Africa,West Africa,2.929,2.058575436725594,23.995402711393904
Sierra Leone,50.0,3.5838356736234167,Africa,West Africa,2.929,0.6548356736234169,7.6329705572384725
Singapore,10.0,0.0211836166944659,Asia and the Pacific,Southeast Asia,0.017,0.004183616694465899,1447.6182333792035
Singapore,20.0,0.0194819027072594,Asia and the Pacific,Southeast Asia,0.017,0.002481902707259398,858.7898641035977
Singapore,30.0,0.0182350908297964,Asia and the Pacific,Southeast Asia,0.017,0.0012350908297963994,427.36706913370216
Singapore,40.0,0.0174803408730426,Asia and the Pacific,Southeast Asia,0.017,0.00048034087304259926,166.20791454761218
Singapore,50.0,0.0161959380331019,Asia and the Pacific,Southeast Asia,0.017,-0.0008040619668981015,278.2221338747756
Slovakia,10.0,2.4849063096798982,Europe,Eastern Europe,1.901,0.5839063096798982,16.15767746148441
Slovakia,20.0,2.4360241525003192,Europe,Eastern Europe,1.901,0.5350241525003192,14.805025304390561
Slovakia,30.0,2.390978202274851,Europe,Eastern Europe,1.901,0.4899782022748511,13.558527497082743
Slovakia,40.0,2.355865944496629,Europe,Eastern Europe,1.901,0.454865944496629,12.586911799975397
Slovakia,50.0,2.292012819921973,Europe,Eastern Europe,1.901,0.3910128199219731,10.819987595387047
Slovenia,10.0,1.3608682925798177,Europe,Eastern Europe,1.233,0.12786829257981758,8.410788513224627
Slovenia,20.0,1.3358260237981574,Europe,Eastern Europe,1.233,0.1028260237981573,6.763584015812604
Slovenia,30.0,1.3124757123522384,Europe,Eastern Europe,1.233,0.07947571235223827,5.2276713409251965
Slovenia,40.0,1.295909767461478,Europe,Eastern Europe,1.233,0.0629097674614778,4.1380137238036845
Slovenia,50.0,1.264475260762606,Europe,Eastern Europe,1.233,0.03147526076260587,2.0703472012627775
Solomon Is,10.0,2.5646854107368946,Asia and the Pacific,Pacific Region,2.532,0.03268541073689457,0.5098313582493931
Solomon Is,20.0,2.561276425409868,Asia and the Pacific,Pacific Region,2.532,0.02927642540986808,0.4566575543917489
Solomon Is,30.0,2.5577741357414228,Asia and the Pacific,Pacific Region,2.532,0.025774135741422732,0.40202837708020955
Solomon Is,40.0,2.5550547957131635,Asia and the Pacific,Pacific Region,2.532,0.02305479571316349,0.35961175177574584
Solomon Is,50.0,2.549428502405138,Asia and the Pacific,Pacific Region,2.532,0.017428502405138158,0.2718520848641053
Somalia,10.0,3.975323098435011,Africa,East Africa,7.516,-3.540676901564989,6.267765721516626
Somalia,20.0,0.2648632993378343,Africa,East Africa,7.516,-7.251136700662165,12.83608397997376
Somalia,30.0,0.0908248476797083,Africa,East Africa,7.516,-7.425175152320292,13.144169770305684
Somalia,40.0,0.0647344909771315,Africa,East Africa,7.516,-7.4512655090228685,13.19035535796274
Somalia,50.0,0.0164996452155507,Africa,East Africa,7.516,-7.499500354784449,13.275741492098122
South Africa,10.0,22.6345646268749,Africa,Southern Africa,20.692,1.9425646268749013,0.4537018359790167
South Africa,20.0,9.504080717939448,Africa,Southern Africa,20.692,-11.187919282060552,2.6130299341555965
South Africa,30.0,5.983608782545032,Africa,Southern Africa,20.692,-14.708391217454968,3.4352649107960467
South Africa,40.0,4.880481594561859,Africa,Southern Africa,20.692,-15.811518405438141,3.6929092761788866
South Africa,50.0,3.16587342945363,Africa,Southern Africa,20.692,-17.52612657054637,4.0933700185047135
Spain,10.0,14.31884664051911,Europe,Western Europe,17.094,-2.775153359480891,0.9497287579049137
Spain,20.0,12.62146187018509,Europe,Western Europe,17.094,-4.472538129814911,1.5306174227092226
Spain,30.0,10.998379666120494,Europe,Western Europe,17.094,-6.095620333879507,2.08607784091551
Spain,40.0,10.040500179293476,Europe,Western Europe,17.094,-7.053499820706525,2.413888803916484
Spain,50.0,8.071856839487346,Europe,Western Europe,17.094,-9.022143160512655,3.087609118321592
Sri Lanka,10.0,4.247515131103029,Asia and the Pacific,South Asia,2.231,2.016515131103029,40.51374073737125
Sri Lanka,20.0,4.130656432796647,Asia and the Pacific,South Asia,2.231,1.8996564327966468,38.16593638268647
Sri Lanka,30.0,3.940087281823915,Asia and the Pacific,South Asia,2.231,1.7090872818239151,34.33721769073843
Sri Lanka,40.0,3.81017424858296,Asia and the Pacific,South Asia,2.231,1.57917424858296,31.72713911213111
Sri Lanka,50.0,3.5546343621859906,Asia and the Pacific,South Asia,2.231,1.3236343621859907,26.59309546134972
St Kitts & Nevis,10.0,0.0141359918345457,Americas,Caribbean,0.011,0.003135991834545701,2591.728788880745
St Kitts & Nevis,20.0,0.0135602821588347,Americas,Caribbean,0.011,0.002560282158834701,2115.935668458431
St Kitts & Nevis,30.0,0.0131393016646957,Americas,Caribbean,0.011,0.002139301664695701,1768.017904707191
St Kitts & Nevis,40.0,0.0127111437679907,Americas,Caribbean,0.011,0.0017111437679907006,1414.1684032980997
St Kitts & Nevis,50.0,0.0122474183526751,Americas,Caribbean,0.011,0.001247418352675101,1030.9242584091744
St Vincent & the Grenadines,10.0,0.0287018119956771,Americas,Caribbean,0.029,-0.000298188004322901,35.45636198845434
St Vincent & the Grenadines,20.0,0.0276000658553954,Americas,Caribbean,0.029,-0.0013999341446046011,166.4606592871107
St Vincent & the Grenadines,30.0,0.0271308839869456,Americas,Caribbean,0.029,-0.0018691160130544018,222.24922866283018
St Vincent & the Grenadines,40.0,0.026730564970777,Americas,Caribbean,0.029,-0.0022694350292230027,269.8495873035675
St Vincent & the Grenadines,50.0,0.0259857736692073,Americas,Caribbean,0.029,-0.0030142263307927006,358.4097896305232
Sudan,10.0,2.718611945873222,Africa,East Africa,26.334,-23.61538805412678,3.4053474035111684
Sudan,20.0,0.0871584996163021,Africa,East Africa,26.334,-26.2468415003837,3.7848039316077116
Sudan,30.0,0.0210314346388835,Africa,East Africa,26.334,-26.312968565361118,3.794339478027975
Sudan,40.0,0.00929978931945,Africa,East Africa,26.334,-26.32470021068055,3.796031185478891
Sudan,50.0,0.0009337235999078184,Africa,East Africa,26.334,-26.333066276400093,3.797237575147795
Suriname,10.0,13.9057484732749,Americas,Caribbean,14.902,-0.9962515267251,0.4486212920544948
Suriname,20.0,13.88790578567147,Americas,Caribbean,14.902,-1.01409421432853,0.45665601958227936
Suriname,30.0,13.874381428182744,Americas,Caribbean,14.902,-1.0276185718172552,0.46274616305311883
Suriname,40.0,13.857385308897868,Americas,Caribbean,14.902,-1.0446146911021312,0.470399673024198
Suriname,50.0,13.836719448466964,Americas,Caribbean,14.902,-1.0652805515330357,0.47970570143090624
Swaziland,10.0,1.466876822899348,Africa,Southern Africa,0.471,0.9958768228993481,448.9146834441551
Swaziland,20.0,0.7689615047110807,Africa,Southern Africa,0.471,0.29796150471108074,134.31309122798797
Swaziland,30.0,0.4687397768417811,Africa,Southern Africa,0.471,-0.002260223158218888,1.018848255380605
Swaziland,40.0,0.355324414851916,Africa,Southern Africa,0.471,-0.11567558514808396,52.14346543158568
Swaziland,50.0,0.1997073523628204,Africa,Southern Africa,0.471,-0.2712926476371796,122.29148247491655
Sweden,10.0,29.284181268917745,Europe,Western Europe,28.163,1.121181268917745,0.1413572225059886
Sweden,20.0,28.43925570176347,Europe,Western Europe,28.163,0.27625570176347125,0.03482999563524815
Sweden,30.0,27.707614325803625,Europe,Western Europe,28.163,-0.4553856741963749,0.057414492962011156
Sweden,40.0,26.592511509321465,Europe,Western Europe,28.163,-1.5704884906785352,0.1980053512972369
Sweden,50.0,23.862929215379904,Europe,Western Europe,28.163,-4.300070784620097,0.5421478930697676
Switzerland,10.0,1.654507323930141,Europe,Western Europe,1.196,0.45850732393014115,32.054124389697904
Switzerland,20.0,1.5935227711562998,Europe,Western Europe,1.196,0.39752277115629986,27.7907106153944
Switzerland,30.0,1.5466842465550377,Europe,Western Europe,1.196,0.3506842465550377,24.516241887327723
Switzerland,40.0,1.5143290210038194,Europe,Western Europe,1.196,0.31832902100381943,22.25429672233948
Switzerland,50.0,1.4468811640021697,Europe,Western Europe,1.196,0.25088116400216975,17.539035078059094
Syria,10.0,0.15465703330038078,Near East,South/East Mediterranean,0.461,-0.30634296669961925,144.14715096372558
Syria,20.0,0.13183299354945704,Near East,South/East Mediterranean,0.461,-0.329167006450543,154.8868142209678
Syria,30.0,0.1094750694131039,Near East,South/East Mediterranean,0.461,-0.3515249305868961,165.40715062835957
Syria,40.0,0.09920104480676312,Near East,South/East Mediterranean,0.461,-0.3617989551932369,170.24150798896903
Syria,50.0,0.08402570190287774,Near East,South/East Mediterranean,0.461,-0.3769742980971223,177.38214016361783
Tajikistan,10.0,0.1761160846295183,Near East,Central Asia,0.41,-0.23388391537048167,139.13379855471842
Tajikistan,20.0,0.1086751919770338,Near East,Central Asia,0.41,-0.3013248080229662,179.253306378921
Tajikistan,30.0,0.0614712468101568,Near East,Central Asia,0.41,-0.34852875318984317,207.33417798325002
Tajikistan,40.0,0.0446698072841885,Near East,Central Asia,0.41,-0.36533019271581146,217.32908549423647
Tajikistan,50.0,0.0192863893897697,Near East,Central Asia,0.41,-0.3907136106102303,232.42927460453916
Tanzania,10.0,65.48896778261529,Africa,Southern Africa,54.135,11.353967782615292,0.3874283306991116
Tanzania,20.0,42.77072589547597,Africa,Southern Africa,54.135,-11.364274104524029,0.38778001049679983
Tanzania,30.0,26.39480356926851,Africa,Southern Africa,54.135,-27.740196430731487,0.9465711196467911
Tanzania,40.0,19.506503776357757,Africa,Southern Africa,54.135,-34.628496223642244,1.1816186855037847
Tanzania,50.0,9.701794585863889,Africa,Southern Africa,54.135,-44.43320541413611,1.51618208989177
Thailand,10.0,21.93514950059857,Asia and the Pacific,Southeast Asia,20.165,1.7701495005985706,0.4353248852431292
Thailand,20.0,20.93791099984777,Asia and the Pacific,Southeast Asia,20.165,0.7729109998477703,0.1900785172089179
Thailand,30.0,19.96717478262606,Asia and the Pacific,Southeast Asia,20.165,-0.1978252173739392,0.04865026373330985
Thailand,40.0,19.26054170683668,Asia and the Pacific,Southeast Asia,20.165,-0.9044582931633194,0.2224293499195287
Thailand,50.0,17.950703188312247,Asia and the Pacific,Southeast Asia,20.165,-2.2142968116877526,0.5445520308404714
Timor-Leste,10.0,0.849059815132272,Asia and the Pacific,Southeast Asia,1.087,-0.23794018486772794,20.137646203288
Timor-Leste,20.0,0.8031685847114507,Asia and the Pacific,Southeast Asia,1.087,-0.28383141528854927,24.021569226050214
Timor-Leste,30.0,0.7261144457425761,Asia and the Pacific,Southeast Asia,1.087,-0.36088555425742386,30.542909830693247
Timor-Leste,40.0,0.6750863749979906,Asia and the Pacific,Southeast Asia,1.087,-0.41191362500200934,34.861580237972504
Timor-Leste,50.0,0.6182240517191114,Asia and the Pacific,Southeast Asia,1.087,-0.46877594828088853,39.674022277233796
Togo,10.0,4.318550807273529,Africa,West Africa,1.268,3.0505508072735292,189.73163774601753
Togo,20.0,1.4272272152166148,Africa,West Africa,1.268,0.15922721521661476,9.90327394146466
Togo,30.0,0.55279764044926,Africa,West Africa,1.268,-0.71520235955074,44.48262742381877
Togo,40.0,0.3536883865595586,Africa,West Africa,1.268,-0.9143116134404414,56.866399148192926
Togo,50.0,0.1244602546060467,Africa,West Africa,1.268,-1.1435397453939533,71.12344046325676
Tonga,10.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Tonga,20.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Tonga,30.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Tonga,40.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Tonga,50.0,0.0,Asia and the Pacific,Pacific Region,0.009,-0.009,11111.111111111111
Trinidad & Tobago,10.0,0.3969889336102698,Americas,Caribbean,0.237,0.15998893361026983,284.83493316646167
Trinidad & Tobago,20.0,0.3917990974723767,Americas,Caribbean,0.237,0.1547990974723767,275.59525267029267
Trinidad & Tobago,30.0,0.387844978763988,Americas,Caribbean,0.237,0.150844978763988,268.55557115844687
Trinidad & Tobago,40.0,0.3842172710047786,Americas,Caribbean,0.237,0.1472172710047786,262.09701259552173
Trinidad & Tobago,50.0,0.3790483197034529,Americas,Caribbean,0.237,0.14204831970345289,252.89451423997735
Tunisia,10.0,0.2920033582504432,Near East,South/East Mediterranean,0.668,-0.3759966417495568,84.26185990658432
Tunisia,20.0,0.2524661128005028,Near East,South/East Mediterranean,0.668,-0.41553388719949724,93.12226307852049
Tunisia,30.0,0.2261556481305195,Near East,South/East Mediterranean,0.668,-0.44184435186948057,99.01850906035547
Tunisia,40.0,0.210433711337253,Near East,South/East Mediterranean,0.668,-0.45756628866274707,102.5418374320402
Tunisia,50.0,0.1790916084026751,Near East,South/East Mediterranean,0.668,-0.4889083915973249,109.56568709825667
Turkey,10.0,12.990688911330777,Near East,West Asia,20.148,-7.157311088669223,1.7631367981831272
Turkey,20.0,11.739535882606834,Near East,West Asia,20.148,-8.408464117393166,2.071346671663925
Turkey,30.0,10.063975106860047,Near East,West Asia,20.148,-10.084024893139953,2.4841054332592263
Turkey,40.0,9.400474264390349,Near East,West Asia,20.148,-10.747525735609651,2.6475526743377675
Turkey,50.0,8.209831207643694,Near East,West Asia,20.148,-11.938168792356306,2.940856480871289
Turkmenistan,10.0,0.0313516087330747,Near East,Central Asia,2.33,-2.2986483912669256,42.340960254691105
Turkmenistan,20.0,0.0161019377269808,Near East,Central Asia,2.33,-2.313898062273019,42.62185824518814
Turkmenistan,30.0,0.0108958120138088,Near East,Central Asia,2.33,-2.3191041879861913,42.71775475669457
Turkmenistan,40.0,0.0087464692285568,Near East,Central Asia,2.33,-2.3212535307714433,42.757345516982134
Turkmenistan,50.0,0.0057180073232935,Near East,Central Asia,2.33,-2.3242819926767067,42.813129596726895
Tuvalu,10.0,0.0,Asia and the Pacific,Pacific Region,0.001,-0.001,100000.0
Tuvalu,20.0,0.0,Asia and the Pacific,Pacific Region,0.001,-0.001,100000.0
Tuvalu,30.0,0.0,Asia and the Pacific,Pacific Region,0.001,-0.001,100000.0
Tuvalu,40.0,0.0,Asia and the Pacific,Pacific Region,0.001,-0.001,100000.0
Tuvalu,50.0,0.0,Asia and the Pacific,Pacific Region,0.001,-0.001,100000.0
Uganda,10.0,18.38184276158388,Africa,East Africa,3.401,14.98084276158388,129.51586840288755
Uganda,20.0,12.819743711884549,Africa,East Africa,3.401,9.418743711884549,81.42911520553133
Uganda,30.0,7.763072078160067,Africa,East Africa,3.401,4.362072078160067,37.712000735208186
Uganda,40.0,5.732929078026715,Africa,East Africa,3.401,2.3319290780267155,20.160535985936956
Uganda,50.0,3.271003513613196,Africa,East Africa,3.401,-0.12999648638680394,1.1238758787914132
Ukraine,10.0,13.2249352851511,Europe,Eastern Europe,9.51,3.7149352851510997,4.107619612485059
Ukraine,20.0,12.11502306721194,Europe,Eastern Europe,9.51,2.60502306721194,2.8803849920687177
Ukraine,30.0,11.124606247798608,Europe,Eastern Europe,9.51,1.6146062477986085,1.7852769377727455
Ukraine,40.0,10.519004957386608,Europe,Eastern Europe,9.51,1.0090049573866082,1.1156610368482656
Ukraine,50.0,9.68272566515182,Europe,Eastern Europe,9.51,0.17272566515181964,0.1909834964267174
United Arab Emirates,10.0,2.1824194213867185e-06,Near East,West Asia,0.315,-0.3149978175805786,317.45811799504014
United Arab Emirates,20.0,0.0,Near East,West Asia,0.315,-0.315,317.46031746031747
United Arab Emirates,30.0,0.0,Near East,West Asia,0.315,-0.315,317.46031746031747
United Arab Emirates,40.0,0.0,Near East,West Asia,0.315,-0.315,317.46031746031747
United Arab Emirates,50.0,0.0,Near East,West Asia,0.315,-0.315,317.46031746031747
United Kingdom,10.0,4.494777472832365,Europe,Western Europe,2.954,1.540777472832365,17.657082175304165
United Kingdom,20.0,4.011652727253108,Europe,Western Europe,2.954,1.057652727253108,12.120543976874796
United Kingdom,30.0,3.68191714803102,Europe,Western Europe,2.954,0.72791714803102,8.341822960306967
United Kingdom,40.0,3.3887354319875977,Europe,Western Europe,2.954,0.43473543198759756,4.982003814613484
United Kingdom,50.0,2.9515709297572648,Europe,Western Europe,2.954,-0.0024290702427354205,0.0278367860653631
Uruguay,10.0,1.881454261747456,Americas,South America,1.336,0.5454542617474558,30.559442216658883
Uruguay,20.0,1.7848873217477157,Americas,South America,1.336,0.4488873217477156,25.149214393875923
Uruguay,30.0,1.6979124540032615,Americas,South America,1.336,0.36191245400326144,20.27638887662146
Uruguay,40.0,1.598486116938192,Americas,South America,1.336,0.262486116938192,14.705961408294488
Uruguay,50.0,1.38995916884725,Americas,South America,1.336,0.05395916884724983,3.023098760221874
Uzbekistan,10.0,0.2630841852763585,Near East,Central Asia,2.961,-2.6979158147236415,30.77170633208226
Uzbekistan,20.0,0.1696228799262692,Near East,Central Asia,2.961,-2.7913771200737307,31.837700988383506
Uzbekistan,30.0,0.1094228241914188,Near East,Central Asia,2.961,-2.851577175808581,32.52432672597626
Uzbekistan,40.0,0.0879681071980064,Near East,Central Asia,2.961,-2.8730318928019933,32.769033490789404
Uzbekistan,50.0,0.0522028655380768,Near East,Central Asia,2.961,-2.9087971344619232,33.1769622731662
Vanuatu,10.0,1.0549662991543665,Asia and the Pacific,Pacific Region,0.967,0.08796629915436649,9.407264886483159
Vanuatu,20.0,1.0532819449775566,Asia and the Pacific,Pacific Region,0.967,0.08628194497755659,9.227137200582684
Vanuatu,30.0,1.0510897404205892,Asia and the Pacific,Pacific Region,0.967,0.08408974042058925,8.99269913565332
Vanuatu,40.0,1.0478633364965595,Asia and the Pacific,Pacific Region,0.967,0.08086333649655952,8.647662040357606
Vanuatu,50.0,1.0350892847605264,Asia and the Pacific,Pacific Region,0.967,0.06808928476052645,7.28158333169639
Venezuela,10.0,58.85864295263922,Americas,South America,49.232,9.626642952639223,0.39717317307456534
Venezuela,20.0,57.62190014471655,Americas,South America,49.232,8.389900144716549,0.3461480059715173
Venezuela,30.0,56.59394558773136,Americas,South America,49.232,7.361945587731363,0.3037369624558405
Venezuela,40.0,55.48550861055218,Americas,South America,49.232,6.253508610552181,0.2580053991740903
Venezuela,50.0,53.75549738511595,Americas,South America,49.232,4.523497385115952,0.1866291103430242
Vietnam,10.0,18.13445792138015,Asia and the Pacific,Southeast Asia,11.784,6.3504579213801495,4.573193473542771
Vietnam,20.0,17.289891950887053,Asia and the Pacific,Southeast Asia,11.784,5.505891950887053,3.964991099469574
Vietnam,30.0,16.533178495291875,Asia and the Pacific,Southeast Asia,11.784,4.749178495291874,3.4200544855572064
Vietnam,40.0,15.944062258913611,Asia and the Pacific,Southeast Asia,11.784,4.1600622589136105,2.995810665549714
Vietnam,50.0,14.736396445561407,Asia and the Pacific,Southeast Asia,11.784,2.9523964455614067,2.1261270168715525
West Bank,10.0,0.001208134795268,Near East,South/East Mediterranean,0.009,-0.007791865204731999,9619.586672508642
West Bank,20.0,0.0007927899048265442,Near East,South/East Mediterranean,0.009,-0.008207210095173455,10132.358142189452
West Bank,30.0,0.0003880048673900658,Near East,South/East Mediterranean,0.009,-0.008611995132609934,10632.092756308562
West Bank,40.0,0.0003250793625577316,Near East,South/East Mediterranean,0.009,-0.008674920637442268,10709.778564743543
West Bank,50.0,0.00015814409057844555,Near East,South/East Mediterranean,0.009,-0.008841855909421555,10915.871493113033
Yemen,10.0,0.0075521256470518,Near East,West Asia,0.549,-0.5414478743529483,179.64368875781705
Yemen,20.0,0.0010420550670776,Near East,West Asia,0.549,-0.5479579449329225,181.80362538044744
Yemen,30.0,0.00012467246355590814,Near East,West Asia,0.549,-0.5488753275364442,182.1079981607374
Yemen,40.0,6.079396862182616e-05,Near East,West Asia,0.549,-0.5489392060313782,182.129192017073
Yemen,50.0,7.824487689208983e-06,Near East,West Asia,0.549,-0.5489921755123108,182.14676643817066
Zambia,10.0,61.58971057229657,Africa,Southern Africa,47.054,14.535710572296566,0.656512758748323
Zambia,20.0,39.95742666807981,Africa,Southern Africa,47.054,-7.09657333192019,0.32052034282233277
Zambia,30.0,24.100329614285037,Africa,Southern Africa,47.054,-22.953670385714965,1.0367141938727067
Zambia,40.0,17.750224356912636,Africa,Southern Africa,47.054,-29.303775643087366,1.3235199265628779
Zambia,50.0,9.22192793271933,Africa,Southern Africa,47.054,-37.83207206728067,1.7087047708140801
Zimbabwe,10.0,18.678327691582677,Africa,Southern Africa,15.658,3.0203276915826773,1.2319171095809232
Zimbabwe,20.0,4.240769570178498,Africa,Southern Africa,15.658,-11.417230429821501,4.656806461670668
Zimbabwe,30.0,1.4237556373145774,Africa,Southern Africa,15.658,-14.234244362685422,5.80579690780482
Zimbabwe,40.0,0.7637492518944868,Africa,Southern Africa,15.658,-14.894250748105513,6.074997220372763
Zimbabwe,50.0,0.2988215534729052,Africa,Southern Africa,15.658,-15.359178446527094,6.264629751968531
United States,,200.79025539879478,Americas,North America,303.536,-102.74574460120522,0.11151760415045568
United States,,189.1090556239405,Americas,North America,303.536,-114.42694437605951,0.12419607971701761
United States,,178.44060751089395,Americas,North America,303.536,-125.09539248910605,0.1357753405242476
United States,,172.0957543829184,Americas,North America,303.536,-131.44024561708162,0.14266188188189388
United States,,169.61935311782216,Americas,North America,303.536,-133.91664688217784,0.1453497044975222
